"1_cauchy","2_cauchy","3_cauchy","1_exp","2_exp","3_exp","1_pois","2_pois","3_pois","1_chisq","2_chisq","3_chisq","1_nbinom_m=10","2_nbinom_m=10","3_nbinom_m=10"
"16",0.010987301174418,2.58092450976905,-1.05691906064535,0.140595014051845,0.849590855919035,0.123564397140096,4,5,7,10.0181812856383,4.42556664694144,8.83885508314958,15,11,8
"17",2.99483588976477,1.81993698987519,-44.5661223684025,0.475606262305175,0.905256992163968,0.841058196457934,7,9,3,0.434848068832273,10.2999681271542,9.21574297203452,5,5,7
"18",-0.745173034989315,-2.70966765193274,-5.5110141681184,0.0682204634835796,0.248325875946287,0.0587401489416758,6,5,6,2.35628836301078,4.08415532361528,2.44459071087906,10,7,7
"19",1.19127929473496,-2.25959001597246,2.59064125506558,0.324719513060222,0.25406179249669,0.379728772663478,8,5,2,3.50019971600746,1.60737750871375,3.20539643952899,9,8,8
"20",0.977389085222445,-1.04981201339384,-23.1275369796377,0.489951644064792,0.273663997636143,0.00677975500002503,4,5,6,4.08468340722266,6.83402426270004,1.0282737782624,11,7,15
"21",-0.17364901577734,-0.0715661785703841,-0.841487976371923,0.106888548005372,0.370334572765633,0.808628488910906,6,6,2,6.94036756109549,1.94246477481641,2.15463530144507,2,6,5
"22",-10.9015874096248,-0.978979609072046,-0.817782702987875,0.502630935953864,0.161256877550234,0.716064698331269,5,9,7,4.92219252771543,0.846171169424954,4.5608766845915,6,10,6
"23",0.748318527620522,-126.710363231484,1.60754480449913,1.47532154735468,0.294764931610131,0.314507283877238,2,8,10,12.4228580631507,12.7652571608747,7.47622924469033,11,7,8
"24",-0.898576719583966,-15.1796273780528,0.0724100063106568,0.0128582007105877,0.133274782914668,0.316043407331808,8,4,8,8.38792944623384,3.08740314458322,6.13260179767763,6,9,4
"25",0.693334078085147,-8.90281241862523,5.55661958322163,0.126788789848856,0.0734927754993366,0.536269198454229,9,9,7,7.99700681569674,6.03177880123589,0.590391623629359,7,10,11
"26",-0.641211128867277,3.88030157402171,1.99313013444581,0.515447767508609,0.516237758692908,0.221152164507657,3,7,8,14.5153401408523,2.55735234669949,3.05313341594451,1,7,5
"27",13.6479720364981,11.6999376798355,6.43592382015651,0.512629396564571,0.0717074442654848,0.0923830837321778,6,4,6,1.85364458271718,5.50633900399196,7.17581314247313,7,11,2
"28",2.0106989204689,-56.1516135380528,-6.02295913481654,0.318085787182951,0.366208451165164,0.0532308875893553,9,1,11,5.13342316112713,1.73149974984001,8.66126298816841,2,5,6
"29",6.29160968277307,-24.393853610419,4.1225271191791,0.274089896070035,0.0342983103667696,0.0406787836664738,3,7,5,9.81520908484133,2.75652324174411,3.76023620846637,6,17,7
"30",-0.572655110274558,3.23991590362852,-1.2019964517871,0.00465133413094488,0.163104154635221,1.98006450668862,7,3,6,9.9800074865874,2.29132151267086,5.23943068699508,5,9,8
"31",-0.627783043941555,-1.63708589358064,60.1040948870869,0.962692265653229,0.131053294125179,0.00932869485889872,9,5,3,10.5913340425319,2.20837828002837,12.0283981687938,7,8,10
"32",-0.430091762383334,7.60993702548411,2.12036242971751,0.530630960411636,0.321097013853349,0.97325278067948,7,5,6,7.45670502899548,7.66382074940714,9.70328562411911,6,7,8
"33",0.0983502052933472,-8.39721573972047,2.15896218414032,0.0449193795211613,0.77953142233959,0.177719263515125,6,5,5,10.4163702294907,1.25790013273117,5.39034535524656,5,9,4
"34",0.376626621709355,-5.87279773997408,2.07940128616602,0.127584186848253,0.209666651828835,0.00748942124967774,4,8,7,6.40487053469345,3.52153447890723,11.3476721440017,10,9,7
"35",-0.0631887955697262,0.832269473500284,1.81259353136291,0.0598932554324468,0.586021169371216,0.109872292634699,5,4,7,7.17246184519536,6.47103624797932,7.03959224247757,8,9,18
"36",0.572652050620603,3.74040978911699,7.7989148353735,0.0138334400641421,0.113871867101781,0.393036955324059,3,5,5,2.95551849279908,6.74367728851668,5.60983024204982,7,8,19
"37",1.27342184519734,-0.523003476045456,0.859931161381228,0.0518875241963777,1.55360646661661,1.13554984077177,8,6,5,5.07967366090692,7.86505661550922,1.12508287200234,8,4,0
"38",-1.01454985437375,-1.03931356432567,1.78982077582227,0.268382407400413,0.264195283860866,0.131907363266995,8,8,2,2.72704975456734,6.50903733992153,6.84009072644156,6,1,4
"39",-1.22215709938747,-13.2597176036323,-5.22644900117744,0.181023618672043,0.955633126143233,0.0423025674035953,6,3,9,3.03775870562614,5.01741923588251,1.19256537299389,9,2,7
"40",-0.287852191736464,-3.10573648960622,-0.0992578428532035,1.09543582906317,0.221396061126143,0.315790552631919,4,6,6,0.957519781191759,1.57942905162325,3.6477330322583,8,11,5
"41",-1.4277721258637,-4.5775472516971,-2.24612256733915,0.344870428851152,1.83044462951653,0.048006361660858,5,11,8,1.303437939878,10.5050815232329,3.87774625522787,5,2,11
"42",10.1295064271049,3.38576143930253,-4.82164601691114,1.14861384773614,0.110337193744878,0.186638619285077,9,4,5,0.821246647958463,14.6448860007795,1.87032797600543,6,6,11
"43",-0.725085756757422,-2.82681418779053,1.47727920440587,0.736010877373529,0.00778780210142334,0.128470891781136,10,2,6,6.58104209243594,3.38413413452608,9.06022857600381,10,12,11
"44",3.25499002780519,0.108711744453143,7.06085546751676,0.0722908255023261,0.464401204978172,0.111944510756681,6,3,6,1.2352110200632,4.14314216474932,13.3299231086196,4,6,9
"45",0.410568436530411,0.104329261827711,0.566789736972957,0.495846345295366,0.0283322255127132,0.374528047925139,8,5,5,9.08525083442319,6.57632144559852,2.85797901265017,17,6,10
"46",-0.548503283740651,0.666479779624693,-1.83427001317015,0.13348080823198,0.794442307782881,0.128133706748486,8,9,5,3.93995088233432,3.05708226538622,3.3543621619799,15,1,10
"47",-8.82158305281058,-1.19190917566746,-2.08785664246086,0.639244902230112,0.193480243751158,0.813512343250426,9,2,5,1.58057959525422,2.94574680973466,3.51590254155941,11,5,12
"48",-0.106016111543444,7.07512688902873,1.71527728261434,0.271760980274185,0.209544603557636,0.592461276890028,5,8,5,1.20979312407001,7.37697483788239,7.72934584463753,9,6,18
"49",-20.0728785369016,-0.616857794060101,0.301873267386083,0.185595364465068,0.0498771113686998,0.862243688933762,3,10,8,0.355185940808434,1.01630285877651,10.0809833544116,12,25,6
"50",0.810203735000322,-5.69190214746767,5.64824250741512,0.118971840436181,0.0686783167462586,0.437273419448141,4,7,3,3.59703667407694,4.69104721381036,3.14850641345299,10,11,5
"51",-0.322376865216343,-0.689425379227885,0.82945548770373,0.00476103743661448,0.591263213352359,0.518983768892098,7,2,6,9.024479595981,4.68251988671556,15.1689763799618,9,6,9
"52",3.41304329377632,8.28902359244475,-0.962914501368737,0.530467527580071,0.14262257842347,0.0653318767435849,2,8,4,5.02589113005542,4.20496929876417,10.9490290993746,7,4,13
"53",-1.11720689856541,-0.869830364078815,5.1021909451148,0.137134062126279,0.200008154070626,0.288371774353985,2,4,7,5.82322198151963,7.17453720254152,4.60524776562814,6,16,3
"54",3.40376710457421,1.58578969373308,2.32863452694568,0.368052652091686,0.0516515068399409,0.0134442572141109,8,1,6,5.03900400947803,2.56223928653459,2.85789855665946,9,17,6
"55",-0.76708947968903,8.10054049657969,-15.6308097587323,0.00312622991253507,0.0773523912454645,0.0396150359145654,4,4,3,6.34216463410864,5.10605466229849,8.12302347970502,11,13,8
"56",3.8801568682216,-2.02075080038936,0.69375258569991,0.48183853611033,0.0674960975925055,0.368972404225075,7,2,4,4.69739228371528,8.87998644512716,6.70894788474575,4,7,16
"57",-6.00608968432633,2.19952752538268,52.5034593514233,0.423743703078135,0.530863710340667,0.126236963510794,5,9,9,3.64898514971638,1.49503760084491,6.42898961254605,5,7,10
"58",-22.9001462140097,-1.94428236546519,-7.32402282803731,0.111467166027675,0.0127175694102379,0.184833260718733,7,7,7,4.86866927566943,3.85428490759,2.32974898319599,3,1,5
"59",-1.96603286894909,-1.60881946175433,4.65276381888705,1.7367851093673,0.667372330374328,0.165083798424651,8,9,5,3.80741857957532,0.203903927635889,6.84503632095334,9,10,6
"60",9.72530225714157,-3.64776919220872,0.267153263928143,0.55561608818353,0.0778533020056784,0.196649837773293,8,4,10,9.18582716940233,8.79496054605546,3.80052024845651,8,7,8
"61",2.67998495605074,-4.93463496826758,0.883524995982958,0.104835383128375,0.14303422998637,0.291995372775725,8,7,10,3.45078534426493,2.44525010106094,12.2221344629689,5,7,6
"62",0.697029419062834,80.2144988095133,1.9857824632051,0.435222492539291,0.225957099037866,0.240911226705615,12,9,3,11.2976161444658,4.54395256389652,1.92322754196618,7,11,12
"63",-3.90799717418331,55.001914509555,0.631614833469765,0.118175178985762,0.056256601589453,0.0765580651350319,3,5,2,8.86438182160235,5.73263298336667,1.07841681678844,8,5,1
"64",0.404509899382245,-0.687302191125392,1.83941782605212,0.0789064357454252,0.0110930879480573,0.81998191583426,8,7,7,6.36384290135865,2.32502568625169,5.73445783362746,7,1,8
"65",-4.84358907956391,-1.30838162826388,-1.10336816632392,0.164138607525577,0.048123769617329,0.46536349619032,5,8,8,5.55805660780714,3.0660619271133,2.91075298860707,16,13,11
"66",4.34869024342217,-1.48247495297659,2.42137123598011,0.151621656492352,0.646376288778393,0.148795010832449,6,7,6,3.10918213527462,7.26171564489833,6.59752372637474,7,4,17
"67",3.95539923341577,-8.84375529487937,-3.01262801993691,0.252168616576397,0.402403426653051,0.433949021830892,5,9,6,6.2978208334662,3.06220804320663,5.04652979212242,12,6,12
"68",-8.80188398425732,1.86569797410965,4.08015805645637,0.196794316793481,0.240674459533888,1.0703887566364,7,7,3,4.61359077838165,4.73218201078618,2.20089212536757,2,1,13
"69",0.38137433301614,-0.127086628324929,-10.5064196969462,0.072645120890973,0.425909388175511,0.335339438786319,4,10,6,3.70895627078048,3.07752910647238,8.38505367205687,11,7,7
"70",0.805345611448837,-2.40861519813903,-2.26116906861834,0.00066947945957687,0.168717051390558,0.227048752674212,3,5,2,6.25614807689992,1.58925193252316,5.82150315073556,5,2,5
"71",-1.13758176829704,1.33058525524422,0.189711693854642,0.36589992448529,0.166099082057675,0.085168328469005,4,4,7,13.6058796357589,0.774517919801449,9.46402887004096,5,6,12
"72",0.296286113584702,-1.24894901199453,-10.5350369180602,0.00788732803024952,1.11406968776744,0.309615533619937,6,7,11,2.71841831663796,8.56585117827488,7.30408364914457,18,4,26
"73",-0.380051537434709,1.64459547016922,29.4191813602296,0.976984441061119,0.17899176136901,0.0306541120323042,2,7,8,3.65368172650102,8.95620588812175,2.53367124549857,7,11,8
"74",-5.23393893433088,1.61074789953404,1.50460860451039,0.619030281873353,0.251721776697441,0.542325529493373,3,7,5,5.82475042719303,3.86689889541414,2.70321626749935,3,10,9
"75",0.156478121999439,-0.874773163093658,2.0216455359351,0.0241823896455268,0.157404684461653,0.351164112474426,2,6,6,3.34054605866373,3.00936652111748,2.06811176587198,15,9,8
"76",-1.76322179013632,2.36177450701337,0.989775141198163,0.023211302979038,0.17974807197849,0.253439694862679,3,4,5,3.19627869161286,10.9638532705025,9.75062207658504,9,8,8
"77",0.341260648611956,1.4949645673988,-7.66051543929222,0.156286462831,0.0517629738178844,0.0591228197639187,7,5,6,7.75168984380374,5.45949245776305,0.859373857691797,10,11,7
"78",1.86231602154026,-2.10918331555867,1.7130591490975,0.199057950638235,0.431848665995801,0.169340891922338,1,3,6,1.41661324499289,1.91145965372898,5.82081865056628,6,5,10
"79",-1.54115678563096,-0.350597704913021,-2.23739201025729,0.687177891504574,0.124363287817687,0.0386680935778125,8,10,2,1.84471403008865,5.14161561211741,0.386818171986414,6,3,7
"80",-29.481413539628,11.3908277201952,1.52941763815033,0.00684954676156243,0.917286647441697,0.35841012620519,8,7,6,11.7960832218178,6.86393284694595,1.7795074367603,10,8,6
"81",3.76779035339382,-0.0302499795015074,1.89284067676544,0.523165431237116,0.0900357804355381,0.161429913559308,6,4,8,8.82773093058874,3.25264031322155,2.47879178096514,17,11,9
"82",-0.240066778878928,-2.43045670252584,14.4383994869282,0.328729252006515,0.537193547201506,0.0448391720861077,7,10,5,4.10158124458376,4.40349198943712,2.96819781435831,15,8,8
"83",16.6946129695564,-0.108819626550557,-3.51533733700106,0.125365350861102,0.794747837466709,0.0981406265248855,9,7,3,6.97021533846576,5.08524935782778,4.6171205880645,7,6,8
"84",4.98286544824098,-1.54279624629093,1.05142564013705,0.0594332620191077,0.230434524671485,0.00410131799678008,3,5,8,2.99960535709855,4.72534923673132,12.3775839773148,6,6,12
"85",0.0915838297121764,-20.7296444569547,-0.629378568717403,0.547443963559278,0.295379117427671,0.113327873413398,7,4,5,8.91558600392757,1.05499121740356,2.61548052820144,6,8,7
"86",308.677864708336,2.60351570214053,1.49422519687524,0.529980196294598,0.0611991185512426,0.589904468478568,3,8,3,3.53067599182086,1.26426015551764,1.72488199241061,10,7,3
"87",-2.11327394307225,-2.38413511637278,-1.67346753145244,0.905593865198604,0.0445021161189245,0.612026878294158,8,9,4,5.42382021080358,0.730921121592847,5.28863946260351,9,7,6
"88",2.60626096621203,-3.57791177324956,0.32225393146063,0.146940238308161,0.779836048716036,0.507016610947061,5,8,7,12.7092173005125,5.46136924592277,3.45549207382453,6,12,15
"89",-0.306651308186476,2.10184174763036,-5.98337515754779,0.0847914135083556,0.0423841099448886,0.841714539212696,7,8,4,3.29147097213817,3.7703224669154,3.91418365010455,6,4,10
"90",-7.09673984233269,-3.53149712789122,-1.26050165834275,0.101430820549622,0.258316070448264,0.950130342930101,10,7,7,4.07031668240009,5.81805576859817,2.44035213140361,2,7,4
"91",1.13503991346082,-0.469729940098719,0.7394143609821,0.466116475534248,0.626564214257924,0.0200248992024219,3,6,7,8.35261241693691,9.29379856385619,5.42539695018468,11,5,10
"92",-2.10073423262707,-1.90580654616853,6.0960337214238,0.229627397997926,0.112723542998234,0.199282799381763,7,6,3,2.84285888302566,4.84202858149889,7.98896101880165,11,8,6
"93",0.250713731043939,13.7047051619556,-0.112330523345744,0.464206462006255,0.555875395086217,0.0332310243199269,5,5,6,5.28143061019154,6.79814427976716,2.86041065372284,7,9,6
"94",25.1810200276275,100.656539201779,8.91512904284792,0.185407465944688,0.637821025497524,0.441542334219718,6,11,8,5.380797981528,4.13495983525978,5.94350819213135,9,4,11
"95",-5.64975649123777,-1.79771125315987,-3.20172369320286,0.131624118269732,0.413805577579542,0.182788527725885,6,13,6,7.83507547025369,4.58348174033176,11.4634101589133,8,6,5
"96",1.8938059436834,-6.38734655577243,-3.76224855273422,0.0538534284569323,0.392672520427311,0.534727472624138,8,8,5,3.47436340053354,7.47191677434864,0.758022308419092,5,8,11
"97",-1.42840822772346,-4.99823218580495,-3.70402279848773,0.414910775595311,0.064048701661324,0.0303001520223916,4,7,7,10.2465738418136,17.5919773236091,5.86581543976695,9,2,9
"98",-40.3679975338403,3.51510361418723,-0.903575038392996,0.771910091820073,0.35216393828856,0.996962117596086,3,7,6,4.89121828931216,1.80128522861088,4.18676388855846,11,6,9
"99",-0.262128577763461,0.158921265750819,-0.0140536177742593,0.674378956950514,0.780577012017656,0.683366134113876,9,8,7,8.02563081090024,6.50649328067737,2.65598841204409,11,6,8
"100",2.19805881906521,0.158447566059392,2.37634496824859,0.335504987573528,0.0381059219750265,1.34467033227734,2,7,2,2.34227536730991,8.58768872145131,1.82743850073888,8,7,2
"101",2.08448342623077,1.57738841087267,1.07779495619706,0.429086014614407,0.0359216976023377,0.198488470787803,4,7,6,5.05888526066475,4.88895935445646,8.87934499465034,10,5,4
"102",0.287684781125354,-30.1717089268712,1.78571824025678,1.80050303094221,0.139951199330773,0.0958960267404715,3,5,6,11.0825044433823,10.4596595636852,4.28865041094339,4,6,7
"103",-0.294473610957635,7.26155076886466,6.26714639071167,0.265417865153058,0.301299024980172,0.350322576846584,9,8,8,6.43009251019674,0.989797561295777,17.2642174223907,8,5,11
"104",37.7017420932347,-1.78783202376342,-1.20557504665706,0.272112009722396,0.333255012195214,0.0825206018052995,6,9,4,1.08360128129802,6.65563382878733,5.13161109343606,8,5,7
"105",1.41860192481775,2.66598662045552,2.53781534854974,0.0533860722566613,0.192136813420802,0.538294781592298,4,5,5,1.41672907008834,3.83677040044216,4.18310756786557,5,9,13
"106",-10.2446485863094,0.0677335771895383,-0.623682019582915,1.24331061224592,0.166376220919689,0.784495756608955,4,5,8,8.37040803349721,2.05276760363799,5.31521292373893,8,7,10
"107",2.70746687972107,0.884078785410501,11.4071268478407,0.145721043162796,0.176062681091328,0.066794138867408,6,2,4,2.12316612366858,6.0650946741742,3.56517578667331,15,7,8
"108",2.06421316595198,-1.26911749953436,-2.18558087552559,0.132523921939234,0.00296841623882453,0.174338221239547,10,6,5,5.88200860465807,0.541215487880482,3.18186867778199,5,4,10
"109",-3.50819862885945,7.11379167712726,13.0819345116228,0.341996083744762,0.519364699697051,0.20481721792991,10,6,9,3.84900132590171,3.57666164677469,6.87686993722499,20,9,15
"110",-0.37966611105992,-35.4553170241965,-27.3453313827838,0.672430979059943,0.0474456233593325,1.183687430426,6,5,3,1.61892257050492,3.65678376685851,3.41894252668684,10,9,11
"111",7.83766182459592,27.6038929935758,-25.9180617253685,0.147650432928155,0.386843934951627,0.0551354436514278,7,4,4,11.1270631578408,1.85302007388811,5.38498244400678,8,9,7
"112",-11.27785974848,0.65486444743578,-3.92705621787947,0.203479449730366,0.087488566458865,0.696260086529168,4,4,4,3.61886410362832,9.9045143625177,6.47733809121713,11,7,6
"113",-0.626105996941852,-0.854088766919686,-0.607597044674418,0.0609622080785296,0.627793954657324,0.257369192303125,4,4,7,0.742570503602824,8.9140766952858,6.49822629755271,16,3,4
"114",2.10539085253955,-0.500705477616575,-0.894434810633355,0.0359548265114427,0.0550379632040858,1.04865145677687,5,3,8,1.12768771369573,2.46787722951494,4.87057791231021,2,12,13
"115",-5.79574618520121,-18.268097395909,-0.873217511505486,0.357949083656971,0.173649891434858,0.653714778494644,10,3,5,4.28015527703708,0.748174744502789,3.13686108171258,4,7,9
"116",-10.5873312323335,-11.7489324396719,3.7636180287854,0.197576556665202,0.0883779356566568,0.0315050456362466,9,3,8,8.58993589496446,1.36057645254614,10.8436411257254,3,4,7
"117",2.31805174338448,1.23446363747024,-7.90193823995516,0.0208938798556725,0.349640665251418,0.651353814300704,9,9,8,2.96849636297166,6.5167908094419,2.59413733451239,2,5,7
"118",4.32361995456938,1.94074887503006,0.535857947091011,0.575239496277579,0.343974212480986,0.0989379530072111,10,4,3,2.78637127523288,1.90862345093486,14.5538552104564,9,6,9
"119",-4.57222290842267,-2.47439379741549,0.729472871307051,0.250051335417632,0.0935067918046949,0.166662676880757,6,11,5,6.20510757973399,1.17367111108244,2.12178785987255,9,12,22
"120",0.780250702552219,-3.99076667012069,-4.1970319349761,1.08236289018752,0.166249624763926,0.900219899249784,8,3,3,4.19853172293645,5.85376369692663,3.08746700701281,4,4,6
"121",1.2612049899949,2.21874709987774,-1.76228234955313,0.109327665685366,1.02264014129203,0.0212671050491432,4,8,3,6.70191179259712,2.51313304504795,4.3756269758889,13,12,6
"122",4.14958305512624,3.13899410053358,-2.08868619225031,0.0352920921346778,0.175620230690887,0.768363997919075,1,4,8,4.12739793479924,2.73715061664929,4.35715076703545,6,9,9
"123",1.113242496566,3.70274237720944,3.37094911537037,0.965425958071898,0.170070358241598,0.834402127149415,8,6,7,3.08494314141099,3.76496388573503,2.09115165486795,4,11,22
"124",5.82996409380793,1.16028566649699,2.9512985845915,0.793120276761762,0.311468365807858,0.0540670054890402,2,7,5,6.50253397491726,4.72039553795828,8.03095213209693,8,5,15
"125",0.649621255109354,-2.89934241991575,0.290132933371866,0.58645451935312,0.00299172351757685,0.428604042453969,6,8,5,8.47382496566531,3.1225183192956,1.22296775433955,5,4,12
"126",1.11757210505473,6.51478637041122,2.57678753377311,0.379690847345595,0.251298189459646,0.0247877547588377,3,6,4,0.377438704434943,2.8527375307433,1.54239027748948,3,7,3
"127",-3.73471884327559,1.6738382662152,-1.45262694648022,0.34859735289585,0.99180551116031,0.428526003210151,5,3,3,3.59372031995984,11.4206731280501,3.39193307520035,4,8,3
"128",4.72553896631187,-1.36055025742653,-1.32927753760779,0.142022855269412,0.330036055593097,0.0284177700300405,3,7,3,8.44988138096665,7.81763985459168,2.74491418766554,3,13,11
"129",1.91526086818342,1.95220438169221,-1.42522464249881,0.116702826547495,0.015567514890184,0.544695471074987,7,5,0,3.33550061037858,2.94258710014427,8.93048767052078,5,4,9
"130",45.3009134049863,9.7529133102419,2.25942619478156,0.619315655294566,0.0735380941381057,0.353121057674226,7,1,5,3.30987448627508,2.11554214321159,7.17241290799279,9,7,9
"131",1.5818363038612,3.00483754576638,-5.02647270371481,0.0868014494565903,0.00481804879382253,0.00853619877883699,6,8,9,5.01377651982342,2.43380031352493,6.47270536118234,12,13,7
"132",2.5000831380701,-0.174616296561623,16.2854941300742,0.28312616762857,0.226492705134054,0.282260621573432,6,6,8,7.0187165223246,1.65919765680752,9.91796577511817,6,8,4
"133",-2.60845190882388,0.285142471125812,-4.30490074626713,0.663667793047237,0.78589833391998,0.254353350945715,6,3,4,7.15800782298656,2.52425636131634,2.58200100785894,9,13,11
"134",-0.572300376285199,0.280071044627836,-18.3589158698524,0.29390591973691,0.575126432475257,0.647731076897987,5,6,6,4.09451718930097,1.5298020975748,1.6508034926387,10,7,7
"135",-0.409436654851555,-0.0198881841554113,-0.299662494207372,0.438870431841318,0.0305251674478688,0.274981983606928,6,9,10,3.41688644981878,5.67033608948884,14.4368389002213,9,9,6
"136",-2.78336910026785,0.366031613028212,-34.3795296554743,0.572072530137309,0.181809831721087,0.406958525055055,4,4,3,2.81880665336139,3.29141910156849,2.90943373471965,7,11,10
"137",-1.43949950760334,6.48655108446937,-5.26827081669235,0.219446225091815,0.667728576781162,0.476700148121557,5,1,4,7.51696677512141,4.62913536500345,4.86415050399616,3,11,5
"138",-0.0547646908874909,0.947675214813967,-4.46243993081492,1.10989388817908,0.0266995003331327,0.804533631188385,3,9,5,2.18063244343883,3.81158246568067,2.56426253562969,7,9,8
"139",3.03279168132118,-4.29728973536157,-1.55527721804812,0.226026937365532,0.359352477191293,0.169915628929933,3,8,11,9.29121962179476,8.11322810426672,3.04841603320698,5,10,3
"140",62.5244585763444,8.44288935852672,3.20942556426765,0.239369045308137,0.521246592590945,0.253340449471192,8,3,2,1.17254868968289,1.02486862921117,6.28642753688162,1,8,6
"141",-1.66947378678169,-18.7534026535375,-6.57339110736316,0.648617332152335,0.893528296880635,0.24134633160969,8,7,6,2.1630507628619,5.12997159549124,14.5756747716643,6,9,14
"142",4.15527959736811,2.16807668952119,-9.58581931127966,0.495979879023441,0.0967501961143578,0.0685108114651419,4,4,5,2.28069796206919,5.06374346774823,1.53902866426914,6,8,13
"143",3.67341107276462,1.35219580944866,6.561544295545,0.0257078977827021,0.0342562675165633,0.272892981443211,6,5,6,9.93696241599739,4.99139397537091,6.27395206688264,9,5,9
"144",-0.817768489739324,-0.528224003088327,-2.65622369300675,0.80376974054447,0.402248377897743,0.26577456666619,5,5,5,4.3023056442168,3.01082754061702,3.37855823011104,8,1,12
"145",1.08422006226925,7.11867802398895,-4.71690608825344,0.178259452804923,0.154445978347212,0.508848964818294,1,6,6,2.94611820985915,3.99788500977557,5.75104444373993,5,5,6
"146",1.21495115089971,-4.20528730330951,2.96750220017381,0.226166602224112,0.579874328711841,0.814324245599911,6,7,6,1.7959124148189,0.995943872346372,3.80648754995563,5,11,5
"147",-0.149801530704392,9.35447780680028,-0.351851077205655,0.158332432620227,0.074751927636392,0.0573846902698278,6,9,6,13.3475215464155,6.63831663787864,3.42694149343351,3,16,3
"148",-0.303835810057168,-7.48056103258525,1.23948005460898,0.0211795164893071,1.3616729992673,0.388503285421336,4,4,5,3.36994577952125,6.76335646514709,4.26817935128183,8,16,10
"149",-4.32883995845815,-11.4700941785173,1.81248922341346,0.0797285132701481,1.02877813323698,0.379144932750269,6,9,9,5.18230513046801,3.56812163842854,5.52298246471037,10,11,4
"150",7.27347850520862,-1.56170607934853,-0.0252916379781586,0.0126607368389765,0.206629828549922,0.80783986978999,2,9,4,3.34791043522534,12.5799149080752,4.38500001616728,8,11,14
"151",12.1258757479768,5.34310044178604,-0.838884913283728,0.615632931363392,0.629864711286434,0.019076042342931,4,7,9,5.71492097255054,9.07720500092939,4.33851367363984,6,4,7
"152",-1.034628365411,0.651756796073624,0.840650227478451,0.0703783224647244,0.0838936949049319,0.345346075779104,4,6,4,4.44259144104172,3.68092911360962,3.20035113649834,6,8,4
"153",0.80793123505852,3.0232996892522,-4.75918580907267,0.0425266033659379,1.01540965581299,0.237322062931054,6,10,7,6.86724763907208,0.338707812390348,2.36713227934969,11,8,5
"154",3.9810501571386,43.7086807804767,0.107203374158288,0.108402925233046,0.595556174482397,0.879753905616911,3,2,7,3.35835293854214,2.95806141186855,4.23852006935057,8,9,12
