"1_cauchy","2_cauchy","3_cauchy","1_norm","2_norm","3_norm","1_pois","2_pois","3_pois","1_chisq","2_chisq","3_chisq","1_nbinom_m=10","2_nbinom_m=10","3_nbinom_m=10"
"11",1.89830863409559,-1.27163174954867,2.53134857045534,-1.50119872366205,-0.859677285938362,-0.558705700633794,6,5,7,7.10872643082107,4.82774516758925,5.62045770636212,6,5,5
"12",23.3475247260963,-45.5673576902672,10.200891648233,0.371708699854502,0.330147298955592,-0.544125638596387,4,7,5,2.94076167432886,7.50370225708027,4.55603692509403,7,8,15
"13",0.318163895094564,-1.80796132051761,-7.44736364571374,-0.338098232045916,0.72678034232969,0.680499761369682,6,7,8,10.7100270054996,5.49183125813127,5.44462782798102,15,16,5
"14",-10.2573568210068,3.64944379430032,-23.4041252646578,0.239006498565525,-0.320568262598376,1.80865567366643,3,4,5,5.05773543729554,0.610422006240152,2.47367546455806,9,9,5
"15",0.150441220638319,3.94874013918735,10.6143640129177,2.36320911799385,0.535984725391514,-0.771010918399978,2,4,5,3.77863972992634,1.51094578120591,1.44592524098299,8,9,9
"16",0.247891281640009,-0.0236000353786705,-1.0320638027741,1.23678489809376,-0.109936007329504,1.21487558994322,8,2,4,1.73444899667123,4.86119189778693,4.98081795984574,5,5,10
"17",-1.92899968615458,-1.4231920017222,-2.22643917786844,0.190494818400786,1.86994579130655,-0.400255955132614,6,10,6,5.46127625885676,8.25855350117331,4.04195352329153,9,9,10
"18",5.28225995313459,4.17930370154029,0.199106869778198,-1.11988602266173,0.085972056758515,0.664040337776891,9,8,5,6.85849834377896,10.9925826914243,3.15846463583273,8,5,5
"19",-1.42186951296724,-3.26019871611093,3.94538211759851,2.05216494097642,-0.157449037635997,0.0987361088771514,2,9,7,2.57730289945987,7.29235397327699,4.21948459350362,11,6,9
"20",-3.14258376416688,0.22878350831301,2.04150232581662,0.650042184757255,-0.437179577369168,0.174948581318672,7,6,7,0.664750111793292,5.94344894244778,5.04121639033902,8,4,3
"21",-1.77643004050886,1.12375149711801,-0.52800094862956,-0.852703799245681,1.1323217996636,-1.30805368847055,6,7,5,3.66714743676105,3.20062189616275,3.06911739497224,11,6,5
"22",0.54138751230193,0.95743407176051,-3.68294089822011,0.43980742218766,-1.26429123780399,0.329872757961128,6,4,8,2.72485074553821,8.25880625283756,4.52944118835776,13,8,3
"23",-1.36390662357142,4.82831832197287,1.90981506007346,-0.162687080907478,-0.263625160785424,0.346826449389555,5,5,4,3.7377071182448,7.93929616793347,3.50182403490524,3,8,12
"24",-1.46169337467807,0.931785862605403,-2.41001325561876,0.154193827841912,0.0702169455315413,-0.0423450881801611,4,4,4,4.34278156359486,4.51960619056196,6.90928779530954,6,11,4
"25",-9.17227725798089,-8.48231450395633,-3.56370305023737,-0.256227124988038,-1.23702612125224,-1.63848385350713,7,10,9,3.42208373528513,2.48522257311456,6.00838111316274,7,5,7
"26",0.520118691434714,1.0838069731835,3.1160925061531,0.634315003166984,0.911703037598153,1.50061317886439,3,6,3,1.48855231772122,11.5985182679495,8.43892381916211,11,7,6
"27",2.73205193189441,-511.056082838647,-6.36821434049751,-0.0232004317882282,-0.0216621144203678,0.203689271827523,8,4,6,2.71306423859634,3.42244578794658,2.10145551638123,4,17,7
"28",1.19274171846795,2.10196921252786,-2.39925020865724,0.679423262187658,-1.30011900765654,1.40743956827823,4,4,8,8.85375147781971,5.74146752106278,3.65387188239776,8,8,13
"29",0.126243803728589,-2.16333410394742,-10.8719844378565,1.85316795740567,-0.272470040726646,-1.37061601754205,12,5,7,3.97326396808511,8.54401564863384,2.30826876029582,6,11,21
"30",0.530855205130599,-1.15874818077553,-6.95454187805076,-0.999077455659851,-1.39440115995015,-0.773379566016578,9,6,4,4.65053384414855,6.00568213093134,5.15238111919984,4,3,14
"31",0.552553002352568,-15.3548014848892,0.33023128965828,-0.214722763757065,0.281199769191272,-0.898428738050177,4,9,5,0.428487785864546,1.76643390750124,8.14220842095577,5,6,4
"32",2.06854970121488,0.521021392274895,-3.1225005118488,0.562704029643005,-0.237818475717889,-0.888206357127728,6,6,5,3.49461631782654,11.1425437692967,2.77224054297854,13,6,12
"33",-0.851454205776208,2.000262376938,3.79745899977967,-1.68636365919201,0.964768645558379,-0.750216014312749,2,3,7,6.54837654045117,1.81370339519997,5.03293393091893,9,9,8
"34",3.71337868628915,-6.30270588329334,3.2481576553274,-1.40151525941308,-0.110189521037502,-0.819755727839432,9,7,11,2.64701965513841,2.64386473219045,5.1360475924875,7,10,9
"35",0.273135283030443,-4.53102545026005,-0.206344834201832,-0.89370817994966,0.463144828835666,-0.349830632991899,5,6,7,11.8321818819682,6.76175603352984,7.01363772637297,10,9,16
"36",0.963420761646331,0.308989828863697,0.69386923123798,-0.594287813678593,1.07144307432868,-0.386780697571396,8,3,8,3.88077468808049,1.29332657841447,1.9194616105831,5,6,14
"37",0.881619344793813,8.36063044392378,-95.5102113436521,1.85761255158815,1.48739484478298,-0.0917408287325787,6,3,7,1.75211541250291,5.8255329968683,10.5522867546756,8,9,5
"38",-0.055514764726531,-3.07395334485395,1.89030423051073,1.12007664055499,0.0359521515616025,-0.547339506854459,5,7,4,8.94170395733235,8.95651759534082,6.8882302052496,12,6,8
"39",-1.735514866531,-1.3931443031848,31.1810036448268,-0.470638583514387,-0.704379486399128,2.26593915163627,4,8,5,4.28019912639213,6.05559093401734,0.817568373503186,7,7,11
"40",13.5102537291409,-3.23193024834587,-0.662147938587679,0.727718921487261,-0.265322577858082,-1.47886722237949,6,7,2,2.70025513457402,4.70954850784593,2.41994052700294,8,15,10
"41",-0.984144381230963,1.06740156027406,-5.249606610559,0.920469471082911,-0.960896295100997,-0.302303108240242,5,6,7,2.28598979113396,1.44187735367067,5.43891953850139,5,9,8
"42",-13.4675135619472,12.2429738809191,-2.21893362504138,-0.395601226592192,0.989413998096402,0.651061871780893,3,5,5,4.11473049695469,2.95089610784819,3.51415943920142,8,10,8
"43",0.504302830126533,1.29339320644006,-6.59887288528988,-0.996375211312304,-0.194495788939929,0.9207591534874,7,6,5,4.96216834846659,1.16009805313392,7.71963512976153,6,4,7
"44",-6.77641416325021,0.348706690831823,-1.04505637486229,1.34751480456971,-0.731339795446445,-0.573728513753711,6,5,6,8.8195828150146,8.83948597254581,7.16046071176303,11,2,7
"45",7.73159641504887,-0.783671638329325,1.33856610752328,-0.499963501110107,-0.74239970091093,-0.588978119841,5,6,7,2.36912023129408,0.905486467885329,4.64099084770474,2,9,4
"46",5.41856910335832,17.8564286638436,3.07268887443333,-1.19930414080634,0.696129371672777,-0.746779863026169,5,4,6,4.26224894149594,4.81760231949276,6.07790127411523,12,4,14
"47",0.23830833434138,-4.27656938196802,-10.3569474781426,0.10144923771246,-2.21627299906354,1.00267606656364,7,8,4,6.01552980451743,9.46830751538746,10.1749931194387,11,4,6
"48",1.07158843850555,0.282086449341403,1.4877282641521,-0.206832410512205,-0.970867634025829,-0.382734522160154,4,3,9,1.84594882582871,1.47817438694219,4.27872638416749,7,10,6
"49",-16.5339016094476,-1.0982804631137,1.25211666888479,-0.546970191915764,-0.331474331503011,-0.57555033674446,8,4,9,1.02100864852282,1.65941329079803,2.67779351429953,8,6,3
"50",0.581379352075407,-1.6952119044693,4.55577197598393,1.06482735680979,-1.49466329223949,-0.0096801447050743,7,5,4,7.05879706153119,1.08416206146563,1.6689060925081,12,14,7
"51",-1.63684345557894,26.3315415330195,-18.1701726195252,1.34624919989133,0.116570132298785,0.11333163330739,9,9,6,6.29155587332315,4.39654353798647,7.43084874663309,14,15,4
"52",6.75389086067942,-1.42548560391596,30.3407458958331,2.18358851272313,0.415240123213523,0.890837553169512,7,4,9,18.445944536161,1.77088457353729,2.33827119650042,4,12,7
"53",-2.76015544134021,-1.98216335376622,1.80354500882664,0.234921362263865,0.450673013301875,-0.31037680185955,10,7,7,5.03644070411856,5.80580892173514,4.62416897724057,3,13,15
"54",13.7347114378189,7.38144004372551,-5.09136624459738,-0.613298433747434,1.79085614576367,0.823940788813984,8,6,7,8.18671611046781,13.7837626714162,2.41964292984165,9,3,6
"55",70.9768175381598,10.7116643855949,2.77108338608928,-0.337269853824076,-0.0949939368268053,0.978370072713482,8,8,5,10.1427852407926,12.0649284980649,5.41639771017301,12,5,8
"56",-6.77935141074492,19.2416050357413,-0.366780769840686,0.582757814182383,0.151323630147033,-0.200688984661934,5,9,7,11.2931496931627,1.60432449510794,5.03412810408016,5,3,6
"57",-14.9347624349577,1.90382226818094,-1.82249905572365,0.97779182130742,1.79094208559269,0.74105194315474,6,8,8,10.1839861927191,9.46477459836354,11.3319578512128,15,8,5
"58",1.96649300286984,67.5057378789839,0.543815446370799,0.390390617538339,-0.497235020648883,0.262897302414257,7,9,8,10.4801884670463,5.15952056623672,10.2173306650392,3,2,15
"59",0.578872066958906,-1.60498000291479,-4.8243105616691,-0.362161062185125,1.06187753204588,0.378189269473445,2,3,1,7.20844380488056,3.95524963249388,1.21817841749139,6,4,5
"60",13.1895105506443,16.5419098414555,0.821246638760075,1.1053556658227,2.14738553553503,-1.42883630022938,6,5,7,2.8255955551988,4.62903491649775,1.58577746752936,6,5,10
"61",0.717880936327663,2.32861963295381,0.0675981565607805,-0.0460824683843906,0.841765785437072,0.720496339171072,8,8,9,2.81523168481753,8.53132559026782,12.4952091079305,11,16,6
"62",-0.997640486070715,2.71902739469026,6.60970225626032,-1.33986382846759,0.477420914243661,0.267025234245656,5,7,4,3.62268667858998,4.06986917176573,2.12030194782248,11,15,9
"63",1.81946499538226,-0.860813757086952,0.567851224233751,0.917395693459995,0.276467853665489,-0.866475597793729,7,7,6,1.40517684120496,5.50189788931054,5.31735257641902,10,12,4
"64",-0.540395421942114,3.98255103616885,3.96435257021698,0.194307379758027,1.12993076738051,-1.73972631771756,5,10,6,4.47845662336106,1.47346542959504,13.0513135555037,4,14,9
"65",120.809091930093,1.47687948553275,-10.4243038261996,0.249256996219451,-0.376894284334903,1.12527162875073,7,8,9,12.5953852437914,17.9700461450738,3.99141039413905,6,9,2
"66",-1.87459885062853,2.23267500640941,0.545290831624421,0.855802223165561,1.42907996310108,1.09331069982004,7,6,4,1.31588874428292,6.37773848103514,5.34267863790706,6,14,9
"67",3.12479920190003,3.16284057170056,-1.09251042043223,-0.0932938827528165,-0.415224470893758,1.82771297445472,5,9,5,2.73767070687907,3.94912712902412,8.3867692291208,7,5,15
"68",-3.9840859252311,5.62054104461637,-0.63184504730923,-0.531921314783847,0.172942022393736,-1.63112791639133,9,4,4,2.90474710692692,1.6484497315194,10.834025485404,4,9,8
"69",-0.252693636871568,-127.871254058958,0.45333747465255,-1.32161361446926,1.18165701397468,0.805443598887423,5,5,7,7.04648287747892,13.6163952029035,8.21157431622935,8,1,16
"70",-3.19312116577002,-1.61808511028218,-2.04214796570002,0.184681683521536,0.0620176049336175,-1.67007510993226,5,2,10,2.59316571240431,3.90293441610273,2.31983429986251,4,10,9
"71",-4.19320260097416,-1.24393667670412,-3.29916073240466,-0.207028765592023,-1.18841793788102,0.119072671963006,5,4,6,9.66210617968956,3.30802727872599,7.30468266494485,7,14,8
"72",-0.236231979842118,-0.389801635701943,4.00345598012876,-1.0196702128276,-0.687468012442098,0.641904240559059,9,2,4,4.49011386814821,4.76558703751015,3.44204547175587,18,12,14
"73",82.8665656338795,0.591497447130222,8.77537919626095,-0.222014619177529,-1.76502726358283,1.26021388007298,7,8,5,3.97369903438987,7.29208833260774,5.23198493616778,12,15,2
"74",-2.53534067701004,6.7676570135513,3.54407123090247,0.621301363606806,-0.203786163995123,-0.309466963413576,3,3,6,4.24135383524436,8.75134101014153,4.84753794782334,5,6,9
"75",-2.43876061377093,0.161536757211564,1.58231546280882,0.457316731788066,0.00155287904384827,-0.406425620752372,10,6,7,3.98885930755385,4.80724505082786,2.01707060120535,7,7,6
"76",-0.975849318999359,-3.53929900543614,0.788892464353456,0.27739087061438,-1.03817105890526,-2.07327366076152,9,5,4,3.46119628143096,2.27623848736963,0.76295443130929,11,6,6
"77",1.30066347998335,0.858014102087923,-1.9090799155183,0.31610344290623,-0.738872776325127,1.50393367171184,3,7,4,4.40143251104408,2.81474428612166,3.69798200783861,6,6,3
"78",39.6511156706975,0.500845388483089,-1.13815130711119,0.323260120316887,-0.1635499074158,2.3412421043033,6,4,5,11.0106600155396,3.54014988735174,3.87651599592217,11,8,10
"79",0.559572225034619,-36.4033462544718,-0.753123341266632,-0.611715847292387,0.747001660608522,1.27810244488244,11,9,5,0.889607672114977,1.52075472437718,7.43909134814639,6,7,7
"80",-39.0632681586103,1.33304417548678,1.06444132620977,0.754099391940839,-0.160881568415768,0.455961945523897,5,8,3,1.9875192261397,6.77136660335628,10.6151154629155,7,9,6
"81",-1.83767349483402,5.65646670208599,4.61818326572604,-0.714906853546264,1.21742298019237,-0.269190441703548,6,4,6,3.97460095192268,9.24126703968452,9.484657966104,4,3,7
"82",2.25576907997831,-0.551526191338198,0.781908547812517,2.17225957214209,-1.36809087757153,0.115832823190707,6,1,8,3.57306360148749,5.58926261213682,6.37978186539496,3,5,10
"83",-0.78974070426109,-0.534160897962514,2.81553695228324,0.602954734928928,-0.392529191071145,0.793197008980183,4,4,5,2.41420922633192,0.962426094923597,10.6322581843525,3,3,9
"84",-0.806519333210478,-180.066525676304,5.00347125516328,1.29108844078254,-0.899053969951196,-1.11146951733917,8,4,6,4.33098950801969,4.6636058872485,4.21013119113678,5,13,12
"85",-0.757120781621193,-2.36814046041366,7.37971093825267,0.794429220081929,-2.10250846853413,-0.628087312730871,6,5,2,6.55337231122571,3.65768319612339,2.28078298842769,5,3,5
"86",2.88936704433926,-4.08973047807038,-1.87134026350705,0.115055818496124,0.25909940381111,-0.0948242321542004,4,4,7,2.95956842644868,4.98279427568277,5.26507998052668,6,3,8
"87",-0.669079621491067,-0.846190378706945,-0.593143175546086,1.01114256133437,1.0408352271064,-0.762571445430493,8,8,3,3.59357165840207,3.96593312228558,6.26388428837715,7,5,2
"88",-0.0262064030513515,-0.186250204958685,-3.79205051579959,1.00614363559904,1.95957400848171,2.07813505440305,4,9,10,3.24289535412624,1.89971045232211,6.05924150477544,6,9,14
"89",5.53183526390989,-1.84863920862102,1.60752195717709,-0.294768704153336,-0.620930796907624,1.03022268157933,8,8,9,7.91445140617773,9.21812588558795,3.48040007083919,6,7,4
"90",-4.11061522478644,0.112723820630164,13.2654295738684,0.61528827088084,0.624903099394271,0.0470466842555432,9,4,10,1.31932189006422,4.10819356032296,0.676096454095414,6,18,3
"91",-26.6123152805354,-1.37781434150733,2.90540299202648,-0.68483690380552,0.391544086184821,1.48449300389196,13,4,4,4.05990840216599,2.3636087131245,2.49074682198347,4,5,5
"92",-165.072000193092,0.730881652175233,0.226140578645347,-1.16645725885872,-0.458648297959854,-0.806361965670375,9,6,9,4.28655270467096,8.11757035127474,2.24031018818024,10,10,4
"93",-12.5208319576651,-5.09185431531841,4.76788791302355,1.03132487845479,0.907652495415143,-0.0081634725948739,6,4,6,8.2530232432849,2.062854007724,5.26108423668263,6,5,11
"94",1.37585080800402,-1.95911921916839,1.66750132868999,-2.13206072035866,1.64720215776311,0.000606582604164368,4,5,6,5.42309917777846,5.41024562032906,2.76058966547539,5,13,4
"95",3.68737801997445,5.30234680068739,-0.645509728120382,0.118495203644348,0.704315081845501,1.28651675405772,6,6,6,3.73621229714489,10.3272413617013,1.55307457171459,3,14,9
"96",-0.460429560987062,0.617092236224557,-0.23211656601775,0.659293396513391,0.184453567538957,0.880812182736352,9,7,7,1.2887582899564,2.01444883314942,10.0132049199731,7,15,9
"97",16.2967210533235,-2.3240127725489,-11.5761929602307,1.05389717160768,0.43583247288022,0.222188052728523,9,6,8,8.77407553910665,13.6039864652321,9.00917953782292,6,11,12
"98",7.48469251085816,-1.77189832266297,1.09659153740255,0.346779771672594,-1.2541194221161,1.57349759890215,6,8,3,1.9092681505201,2.98559880700685,2.6203262051886,2,16,9
"99",-61.2412464148387,-17.050275359965,5.31499609244182,0.854834884719106,-0.981113670740689,-0.313551096028385,4,4,6,6.78691943506991,3.52144329958235,3.5980080925881,5,10,5
"100",-2.18612007993025,-1.02950959178214,1.77137298958144,0.262999798622283,-0.2732190392666,0.201768656647533,3,7,6,5.23059353891667,4.56031361808389,4.83606216778563,5,13,7
"101",0.945639736472072,20.8869560277549,0.345978570316976,0.0411436083413866,-0.0728902520406535,-0.138536121152793,8,5,6,6.32200432500861,0.804859540210706,9.89906129688913,7,7,2
"102",-2.90515644133908,0.766515375089998,5.18621169513132,-1.89947315560182,-0.915413118695021,0.368128603423708,5,7,4,11.0204422853288,1.89922691274881,3.06221406805698,10,6,4
"103",0.403416576546242,1.86308218834994,-5.71114451172773,-0.0954872480569759,0.470431883625266,-1.00048791543952,6,5,7,9.04918803192916,1.90076036476586,2.32592395666756,5,3,6
"104",3.29387234788274,430.442037217196,0.514596084035831,-0.249568812998469,-0.0287549352345837,-1.10309226745902,4,4,6,6.06862092082034,8.99025774650443,8.24747946935302,10,9,4
"105",-6.06529034220705,12.4041899979118,0.0732538597975683,0.704545598838522,0.164554760776572,1.62990792516241,7,5,6,3.57242560644794,2.24164758276312,2.39962333469648,9,8,8
"106",1.6669799373975,0.942780606101122,-1.17905819424894,1.99865736496002,-0.641668208469968,0.403260160550478,4,1,12,7.01765699875623,8.55037276214515,8.42787110814307,13,8,10
"107",1.57341456964653,-1.16535738352108,-0.44069616218752,0.301164669572998,2.12035795944728,0.991116277435326,6,7,4,6.84689389361268,3.91240674165755,8.08201092697761,10,6,9
"108",0.988547781499171,-0.593437702885047,0.136225399816162,0.999493135487,-0.172431510753403,1.02994486564197,4,4,9,4.00845901986847,7.22011902583136,3.41465174300593,12,7,3
"109",0.340609000988266,-0.570143936819753,1.08843337286223,-1.29431814521318,0.201638601571151,0.73740509068586,9,5,6,4.25304849087213,4.63164852234187,4.57899413135874,5,3,7
"110",-2.81450842462682,-1.97782646854739,-0.10762200869214,0.944901527679314,0.717428207822252,-0.455790388433851,7,10,7,3.91016129094279,5.75792164687896,6.56400929849309,11,9,8
"111",-0.751445194288379,-2.00836510814468,4.88531073068818,0.198074116106427,-1.69171874209808,-1.36546591101231,5,5,3,1.45172413350485,8.50966915788626,9.45617569882423,8,8,8
"112",1.94033783448917,0.604294841050226,-0.50929677361823,0.36002137614521,-1.00324691921444,0.234115309741452,11,4,5,5.74494091704845,4.05967847704812,5.5809209701742,3,13,8
"113",0.509475955120914,0.564456639869477,0.881216703347529,2.79389099267172,0.204635342986534,-0.562799367823355,6,6,6,11.8130264217864,5.41215781123021,3.66528055627679,11,9,3
"114",4.7143181334606,-3.10805329847895,-4.62464871227489,-1.25860020617359,-0.970430605889439,-0.595053368500606,9,14,7,3.93086994983791,12.7210571071595,3.26469989366696,11,10,7
"115",-1.05894837693678,-4.0138182703886,2.53182598426828,-1.44033650470764,-0.786564718301382,-0.257891924966806,7,5,2,3.80988680567131,2.90020972465759,3.89482914370349,7,9,7
"116",5.5361321114062,-1.70145497640394,11.4224437714836,-2.20600604288383,0.492795007155824,-1.62532860328907,8,4,8,10.2838104463727,2.97141354072361,7.83231698831957,2,6,2
"117",-0.917529194931087,-2.48382411092054,6.34714195118258,1.57039064018354,1.20728276146673,1.4231185007147,5,7,4,12.1306469462386,1.31668551227349,6.90075767439075,6,5,5
"118",-7.12948163654552,1.10950748058385,1.98211824696871,1.08148235304879,-1.51479715212737,0.668081338408086,4,8,5,4.59887147353736,2.1257478863448,1.93607932269243,8,8,2
"119",3.83424625441616,4.01986714637394,6.51705785133458,0.540028997833403,2.05382922475337,-0.276032816047819,3,3,5,2.28881752791442,2.94394159771455,2.32239135832198,9,9,14
"120",0.978463574751905,0.550314381700216,36.2749440869828,0.327605502754898,-0.315574966371481,0.420744448223201,4,3,6,2.83692545018077,5.8336161066015,1.9002096691748,9,11,9
"121",5.21100672120375,-9.64094064584027,0.0542295768264258,0.190397636193482,0.351373240998185,1.98878471388064,5,8,6,1.27650379151763,2.66634771181668,2.39165893765928,8,13,7
"122",5.34880714609879,-0.620189294982587,-6.57600784383828,-0.13214355187817,1.39027954885335,0.303768858633978,7,5,7,2.63113675315779,2.59760051574214,9.14888982007831,7,4,4
"123",-1.41303088069877,-0.827512688004394,0.544503435448558,-1.61735911875017,0.646964454485272,0.279027798911917,5,6,5,4.57846030408028,7.82704246035018,10.7576677891186,16,13,10
"124",-4.92337044658033,-1.17875961377526,60.1273959780942,-0.334025882483222,0.199298367465572,-0.615683203108231,7,7,10,6.70688959447939,8.28115042787308,9.30100953671848,11,10,9
"125",-4.82302451153847,-62.0457312132334,6.73361623256719,-0.823772220388164,0.616952909073302,-1.3824464116206,2,3,5,2.20419020760745,5.7792624582056,5.31947424337199,11,4,7
"126",-19.164896048858,8.38341034356997,-1.0312117409021,0.0709801718997273,0.086897239147718,-0.565110125054226,9,6,8,8.93563742131111,1.4057800332892,2.98132526248342,7,5,5
"127",-1.74632873427455,-1.9902972023602,0.635213469191417,-0.426130471544325,-0.758381875136138,-1.7727817157671,2,7,6,3.53399313742209,7.2694607898658,7.7988025261426,1,2,7
"128",0.331825421454182,1.06378166474703,5.71894574174691,-0.0779576449122654,-0.392138665479839,1.06443965752822,6,8,4,2.52146276324853,4.48154597559769,1.01945246213496,15,5,15
"129",2.55845965772735,-0.118543653784366,9.128284862177,0.116748582090326,-0.627300308759974,-0.466034441758541,7,3,5,5.53046119116384,6.2287304366227,2.66009858003309,2,5,4
"130",1.33629431561134,-4.03821320704374,-2.68687501683945,-0.750473095283913,1.37546147594621,-0.75775100223672,7,9,5,5.74538391903462,5.11988493319274,4.54414275808407,10,3,8
"131",-17.9542333015786,3.66717077316648,0.366367857019474,-0.618240555537445,-0.00773500184428287,0.486749802855809,5,11,10,9.94932050386205,6.88535727072736,1.07200570550492,8,11,9
"132",-10.4443676975418,8.82165373409492,2.89115764609377,1.3288499016114,-0.967060928492904,-0.125503569547417,5,7,3,2.87003121766735,9.66372231029476,5.39161414159063,4,5,7
"133",1.41978681621913,2.75827822861162,6.74675415260454,1.00508496738322,0.0743192132378067,0.272103262348254,13,7,9,2.88270431037468,2.92949785197572,1.26721522700134,9,1,8
"134",-50.5950390325692,0.0598682908843565,-0.726587618174906,-0.70056160877555,-0.88628072001116,-1.06389717042979,9,6,7,4.06373418723362,5.43719968840296,2.52543011149196,10,10,14
"135",0.797055780572302,0.384565308356557,-1.67455621349438,-2.50295381079739,-0.893179739194568,-0.323283105353861,4,5,4,0.81250591917418,4.23710385616846,11.4029497741169,12,4,6
"136",5.90633302418354,-0.294841839816959,2.36100382943305,1.56131158215158,-0.744124336585547,1.06732278786185,6,7,9,2.65740015455737,6.21030254891667,9.04686307857497,6,8,7
"137",56.6996807362305,-1.50503126323118,-1.47864927300087,0.970710500046946,0.370761729211615,-0.619581465560989,5,6,7,2.63780172809413,1.37956926625288,0.8728950569415,6,7,10
"138",6.3357045723932,-194.6532039814,2.85207677545756,0.167824780476923,-0.952184557973498,-0.630183578696883,7,10,3,7.94498716729596,17.6059919404322,2.15149143636141,3,12,13
"139",-0.0577260233825908,4.69343470658409,-0.534938319318059,-1.05498904140062,0.737048829159399,0.260926444850644,11,6,5,4.62417335266486,2.6152677973246,9.03918822042513,16,3,10
"140",-4.72460050562248,-4.65441241313409,1.11353735418743,1.30493590956429,1.38496259985741,0.744192485863096,7,1,6,3.79156763239979,5.7879984530624,5.94885076350463,4,9,6
"141",0.911663105266254,3.40390358673886,11.2511395889823,-0.729425399211146,2.89777750199639,0.558928162477407,7,9,7,1.42512311419631,1.00779685690209,6.9772052015762,9,9,4
"142",0.664610231740411,10.6098407913357,-14.6897447418827,-0.0598983841950299,1.50110546098069,0.417220688055032,8,4,9,10.2770490712698,0.881516794635274,7.17741320392919,6,2,11
"143",-2.4825028299456,-0.208419506439318,-3.04275756947213,0.783471760152906,0.0103760214589626,0.727778740782052,4,6,8,7.63801926290124,2.89064101960896,2.81431512644372,3,8,8
"144",3.62730622916446,0.978690506220919,2.87474463714638,-0.645003154784115,-0.581700602128405,0.664960203206786,7,3,6,4.01917109516116,0.969404611840143,4.59514758738911,5,6,9
"145",-4.45048020081187,-6.6020579467676,2.76684243953566,-0.346545287477587,-0.0345588362034364,-1.83350049791495,0,5,10,4.97502880036762,19.5721909951579,9.34130995691646,5,12,10
"146",1.89289776535352,-8.58950955548537,-0.933608245996045,-0.191359658636054,0.476160157398328,0.540833484704328,12,6,5,3.97095636058017,9.40518421280285,8.50375183638749,3,10,8
"147",-0.812609139715731,2.87352480997842,-0.925154769441075,-0.00181163677397812,-1.16348723493029,-0.238161043808962,8,2,6,0.781539470519859,2.80392023975528,2.07140557823601,5,11,4
"148",-1.88183872369735,2.76312448362053,4.74449903064979,-0.953845697827743,0.0685159735849205,0.523789820361622,4,11,8,7.29248983725638,5.36944518794102,2.92109868833289,10,8,9
"149",1.486664956178,-5.90934570732221,0.165410830053383,-0.416679318013065,-0.693589763455603,0.278340547768634,13,6,9,5.40318097959096,3.00907892092655,1.51070367388984,10,5,12
"150",-0.627690248919398,-0.876655707487703,-4.41951301290712,0.412260245354455,-1.11829375160231,0.466788166153604,10,7,8,2.10749947122118,1.10281588877731,8.61024013711414,12,8,6
"151",-2.93907794850648,-0.710452981382815,1.37519274238723,-0.525359583345914,0.193956399679967,-0.648157058157286,7,10,6,3.93294862912435,2.83558167627898,2.93456542739458,10,8,5
"152",-10.5686765674511,7.49464646960722,-0.545273834105626,-0.505132072655465,1.00375826939202,-1.06354383524311,6,9,8,5.40466090107462,1.36449243227488,9.24089334660246,7,10,4
"153",-3.04844774750217,-8.74450909473238,3.04151367189251,-0.580921826198764,-0.136821569388261,0.613243730335183,6,10,0,4.29732437921943,1.86760134331276,1.90785406413037,10,5,4
